municipio_id,municipio_nome,uf_sigla,ano,populacao
2104552,Governador Edison Lobão,MA,2021,18740
2104552,Governador Edison Lobão,MA,2024,18908
2104552,Governador Edison Lobão,MA,2025,18963
2104602,Governador Eugênio Barros,MA,2001,14846
2104602,Governador Eugênio Barros,MA,2002,14981
2104602,Governador Eugênio Barros,MA,2003,15145
2104602,Governador Eugênio Barros,MA,2004,15488
2104602,Governador Eugênio Barros,MA,2005,15678
2104602,Governador Eugênio Barros,MA,2006,15867
2104602,Governador Eugênio Barros,MA,2008,16341
2104602,Governador Eugênio Barros,MA,2009,16503
2104602,Governador Eugênio Barros,MA,2011,16096
2104602,Governador Eugênio Barros,MA,2012,16197
2104602,Governador Eugênio Barros,MA,2013,16312
2104602,Governador Eugênio Barros,MA,2014,16386
2104602,Governador Eugênio Barros,MA,2015,16456
2104602,Governador Eugênio Barros,MA,2016,16522
2104602,Governador Eugênio Barros,MA,2017,16582
2104602,Governador Eugênio Barros,MA,2018,16772
2104602,Governador Eugênio Barros,MA,2019,16828
2104602,Governador Eugênio Barros,MA,2020,14656
2104602,Governador Eugênio Barros,MA,2021,14703
2104602,Governador Eugênio Barros,MA,2024,14258
2104602,Governador Eugênio Barros,MA,2025,14264
2104628,Governador Luiz Rocha,MA,2001,6486
2104628,Governador Luiz Rocha,MA,2002,6466
2104628,Governador Luiz Rocha,MA,2003,6444
2104628,Governador Luiz Rocha,MA,2004,6398
2104628,Governador Luiz Rocha,MA,2005,6372
2104628,Governador Luiz Rocha,MA,2006,6347
2104628,Governador Luiz Rocha,MA,2008,7091
2104628,Governador Luiz Rocha,MA,2009,7144
2104628,Governador Luiz Rocha,MA,2011,7401
2104628,Governador Luiz Rocha,MA,2012,7462
2104628,Governador Luiz Rocha,MA,2013,7532
2104628,Governador Luiz Rocha,MA,2014,7580
2104628,Governador Luiz Rocha,MA,2015,7626
2104628,Governador Luiz Rocha,MA,2016,7668
2104628,Governador Luiz Rocha,MA,2017,7708
2104628,Governador Luiz Rocha,MA,2018,7772
2104628,Governador Luiz Rocha,MA,2019,7807
2104628,Governador Luiz Rocha,MA,2020,7844
2104628,Governador Luiz Rocha,MA,2021,7878
2104628,Governador Luiz Rocha,MA,2024,7219
2104628,Governador Luiz Rocha,MA,2025,7216
2104651,Governador Newton Bello,MA,2001,12050
2104651,Governador Newton Bello,MA,2002,12178
2104651,Governador Newton Bello,MA,2003,12352
2104651,Governador Newton Bello,MA,2004,12717
2104651,Governador Newton Bello,MA,2005,12919
2104651,Governador Newton Bello,MA,2006,13119
2104651,Governador Newton Bello,MA,2008,11666
2104651,Governador Newton Bello,MA,2009,11642
2104651,Governador Newton Bello,MA,2011,10205
2104651,Governador Newton Bello,MA,2012,10166
2104651,Governador Newton Bello,MA,2013,10113
2104651,Governador Newton Bello,MA,2014,10060
2104651,Governador Newton Bello,MA,2015,10011
2104651,Governador Newton Bello,MA,2016,9965
2104651,Governador Newton Bello,MA,2017,9921
2104651,Governador Newton Bello,MA,2018,10211
2104651,Governador Newton Bello,MA,2019,10180
2104651,Governador Newton Bello,MA,2020,10151
2104651,Governador Newton Bello,MA,2021,10121
2104651,Governador Newton Bello,MA,2024,10981
2104651,Governador Newton Bello,MA,2025,10993
2104677,Governador Nunes Freire,MA,2001,27175
2104677,Governador Nunes Freire,MA,2002,28106
2104677,Governador Nunes Freire,MA,2003,29121
2104677,Governador Nunes Freire,MA,2004,31250
2104677,Governador Nunes Freire,MA,2005,32428
2104677,Governador Nunes Freire,MA,2006,33597
2104677,Governador Nunes Freire,MA,2008,24671
2104677,Governador Nunes Freire,MA,2009,24520
2104677,Governador Nunes Freire,MA,2011,25362
2104677,Governador Nunes Freire,MA,2012,25323
2104677,Governador Nunes Freire,MA,2013,25262
2104677,Governador Nunes Freire,MA,2014,25188
2104677,Governador Nunes Freire,MA,2015,25117
2104677,Governador Nunes Freire,MA,2016,25052
2104677,Governador Nunes Freire,MA,2017,24991
2104677,Governador Nunes Freire,MA,2018,25616
2104677,Governador Nunes Freire,MA,2019,25577
2104677,Governador Nunes Freire,MA,2020,25539
2104677,Governador Nunes Freire,MA,2021,25502
2104677,Governador Nunes Freire,MA,2024,23563
2104677,Governador Nunes Freire,MA,2025,23526
2104800,Grajaú,MA,2001,48227
2104800,Grajaú,MA,2002,49089
2104800,Grajaú,MA,2003,50399
2104800,Grajaú,MA,2004,52303
2104800,Grajaú,MA,2005,53352
2104800,Grajaú,MA,2006,54392
2104800,Grajaú,MA,2008,55833
2104800,Grajaú,MA,2009,56633
2104800,Grajaú,MA,2011,63203
2104800,Grajaú,MA,2012,64510
2104800,Grajaú,MA,2013,65078
2104800,Grajaú,MA,2014,66732
2104800,Grajaú,MA,2015,67626
2104800,Grajaú,MA,2016,68458
2104800,Grajaú,MA,2017,69232
2104800,Grajaú,MA,2018,68876
2104800,Grajaú,MA,2019,69527
2104800,Grajaú,MA,2020,70065
2104800,Grajaú,MA,2021,70692
2104800,Grajaú,MA,2024,76578
2104800,Grajaú,MA,2025,76837
2104701,Graça Aranha,MA,2001,6087
2104701,Graça Aranha,MA,2002,6120
2104701,Graça Aranha,MA,2003,6138
2104701,Graça Aranha,MA,2004,6177
2104701,Graça Aranha,MA,2005,6198
2104701,Graça Aranha,MA,2006,6220
2104701,Graça Aranha,MA,2008,6439
2104701,Graça Aranha,MA,2009,6470
2104701,Graça Aranha,MA,2011,6145
2104701,Graça Aranha,MA,2012,6150
2104701,Graça Aranha,MA,2013,6151
2104701,Graça Aranha,MA,2014,6147
2104701,Graça Aranha,MA,2015,6142
2104701,Graça Aranha,MA,2016,6138
2104701,Graça Aranha,MA,2017,6134
2104701,Graça Aranha,MA,2018,6263
2104701,Graça Aranha,MA,2019,6262
2104701,Graça Aranha,MA,2020,6261
2104701,Graça Aranha,MA,2021,6261
2104701,Graça Aranha,MA,2024,6161
2104701,Graça Aranha,MA,2025,6160
2104909,Guimarães,MA,2001,12670
2104909,Guimarães,MA,2002,12700
2104909,Guimarães,MA,2003,12728
2104909,Guimarães,MA,2004,12785
2104909,Guimarães,MA,2005,12817
2104909,Guimarães,MA,2006,12849
2104909,Guimarães,MA,2008,12741
2104909,Guimarães,MA,2009,12740
2104909,Guimarães,MA,2011,12039
2104909,Guimarães,MA,2012,11997
2104909,Guimarães,MA,2013,11939
2104909,Guimarães,MA,2014,11881
2104909,Guimarães,MA,2015,11827
2104909,Guimarães,MA,2016,11776
2104909,Guimarães,MA,2017,11728
2104909,Guimarães,MA,2018,12063
2104909,Guimarães,MA,2019,12030
2104909,Guimarães,MA,2020,11997
2104909,Guimarães,MA,2021,11966
2104909,Guimarães,MA,2024,10470
2104909,Guimarães,MA,2025,10439
2105005,Humberto de Campos,MA,2001,21412
2105005,Humberto de Campos,MA,2002,21517
2105005,Humberto de Campos,MA,2003,21634
2105005,Humberto de Campos,MA,2004,21879
2105005,Humberto de Campos,MA,2005,22015
2105005,Humberto de Campos,MA,2006,22149
2105005,Humberto de Campos,MA,2008,25037
2105005,Humberto de Campos,MA,2009,25403
2105005,Humberto de Campos,MA,2011,26567
2105005,Humberto de Campos,MA,2012,26933
2105005,Humberto de Campos,MA,2013,27364
2105005,Humberto de Campos,MA,2014,27679
2105005,Humberto de Campos,MA,2015,27976
2105005,Humberto de Campos,MA,2016,28252
2105005,Humberto de Campos,MA,2017,28509
2105005,Humberto de Campos,MA,2018,28498
2105005,Humberto de Campos,MA,2019,28717
2105005,Humberto de Campos,MA,2020,28932
2105005,Humberto de Campos,MA,2021,29143
2105005,Humberto de Campos,MA,2024,26546
2105005,Humberto de Campos,MA,2025,26550
2105104,Icatu,MA,2001,21626
2105104,Icatu,MA,2002,21659
2105104,Icatu,MA,2003,21739
2105104,Icatu,MA,2004,21905
2105104,Icatu,MA,2005,21996
2105104,Icatu,MA,2006,22088
2105104,Icatu,MA,2008,25198
2105104,Icatu,MA,2009,25557
2105104,Icatu,MA,2011,25426
2105104,Icatu,MA,2012,25698
2105104,Icatu,MA,2013,26014
2105104,Icatu,MA,2014,26240
2105104,Icatu,MA,2015,26452
2105104,Icatu,MA,2016,26651
2105104,Icatu,MA,2017,26835
2105104,Icatu,MA,2018,26953
2105104,Icatu,MA,2019,27113
2105104,Icatu,MA,2020,27269
2105104,Icatu,MA,2021,27423
2105104,Icatu,MA,2024,25332
2105104,Icatu,MA,2025,25332
2105203,Igarapé Grande,MA,2001,9661
2105203,Igarapé Grande,MA,2002,9569
2105203,Igarapé Grande,MA,2003,9480
2105203,Igarapé Grande,MA,2004,9295
2105203,Igarapé Grande,MA,2005,9192
2105203,Igarapé Grande,MA,2006,9090
2105203,Igarapé Grande,MA,2008,11003
2105203,Igarapé Grande,MA,2009,11121
2105203,Igarapé Grande,MA,2011,11167
2105203,Igarapé Grande,MA,2012,11289
2105203,Igarapé Grande,MA,2013,11431
2105203,Igarapé Grande,MA,2014,11533
2105203,Igarapé Grande,MA,2015,11628
2105203,Igarapé Grande,MA,2016,11718
2105203,Igarapé Grande,MA,2017,11206
2105203,Igarapé Grande,MA,2018,11252
2105203,Igarapé Grande,MA,2019,11320
2105203,Igarapé Grande,MA,2020,11387
2105203,Igarapé Grande,MA,2021,11453
2105203,Igarapé Grande,MA,2024,10463
2105203,Igarapé Grande,MA,2025,10461
2105153,Igarapé do Meio,MA,2001,10115
2105153,Igarapé do Meio,MA,2002,10311
2105153,Igarapé do Meio,MA,2003,10529
2105153,Igarapé do Meio,MA,2004,10986
2105153,Igarapé do Meio,MA,2005,11238
2105153,Igarapé do Meio,MA,2006,11489
2105153,Igarapé do Meio,MA,2008,12073
2105153,Igarapé do Meio,MA,2009,12291
2105153,Igarapé do Meio,MA,2011,12806
2105153,Igarapé do Meio,MA,2012,13052
2105153,Igarapé do Meio,MA,2013,13347
2105153,Igarapé do Meio,MA,2014,13567
2105153,Igarapé do Meio,MA,2015,13774
2105153,Igarapé do Meio,MA,2016,13968
2105153,Igarapé do Meio,MA,2017,14147
2105153,Igarapé do Meio,MA,2018,14026
2105153,Igarapé do Meio,MA,2019,14177
2105153,Igarapé do Meio,MA,2020,14324
2105153,Igarapé do Meio,MA,2021,14470
2105153,Igarapé do Meio,MA,2024,14350
2105153,Igarapé do Meio,MA,2025,14383
2105302,Imperatriz,MA,2001,230768
2105302,Imperatriz,MA,2002,231134
2105302,Imperatriz,MA,2003,231397
2105302,Imperatriz,MA,2004,231950
2105302,Imperatriz,MA,2005,232256
2105302,Imperatriz,MA,2006,232560
2105302,Imperatriz,MA,2008,236311
2105302,Imperatriz,MA,2009,236691
2105302,Imperatriz,MA,2011,248806
2105302,Imperatriz,MA,2012,250063
2105302,Imperatriz,MA,2013,251468
2105302,Imperatriz,MA,2014,252320
2105302,Imperatriz,MA,2015,253123
2105302,Imperatriz,MA,2016,253873
2105302,Imperatriz,MA,2017,254569
2105302,Imperatriz,MA,2018,258016
2105302,Imperatriz,MA,2019,258682
2105302,Imperatriz,MA,2020,259337
2105302,Imperatriz,MA,2021,259980
2105302,Imperatriz,MA,2024,285146
2105302,Imperatriz,MA,2025,285806
2105351,Itaipava do Grajaú,MA,2001,13689
2105351,Itaipava do Grajaú,MA,2002,14359
2105351,Itaipava do Grajaú,MA,2003,11469
2105351,Itaipava do Grajaú,MA,2004,12236
2105351,Itaipava do Grajaú,MA,2005,12659
2105351,Itaipava do Grajaú,MA,2006,13081
2105351,Itaipava do Grajaú,MA,2008,13636
2105351,Itaipava do Grajaú,MA,2009,13964
2105351,Itaipava do Grajaú,MA,2011,12337
2105351,Itaipava do Grajaú,MA,2012,13103
2105351,Itaipava do Grajaú,MA,2013,14084
2105351,Itaipava do Grajaú,MA,2014,13579
2105351,Itaipava do Grajaú,MA,2015,15609
2105351,Itaipava do Grajaú,MA,2016,15817
2105351,Itaipava do Grajaú,MA,2017,16009
2105351,Itaipava do Grajaú,MA,2018,15897
2105351,Itaipava do Grajaú,MA,2019,16057
2105351,Itaipava do Grajaú,MA,2020,16005
2105351,Itaipava do Grajaú,MA,2021,16158
2105351,Itaipava do Grajaú,MA,2024,14143
2105351,Itaipava do Grajaú,MA,2025,14142
2105401,Itapecuru Mirim,MA,2001,42637
2105401,Itapecuru Mirim,MA,2002,50532
2105401,Itapecuru Mirim,MA,2003,50682
2105401,Itapecuru Mirim,MA,2004,50994
2105401,Itapecuru Mirim,MA,2005,51168
2105401,Itapecuru Mirim,MA,2006,51338
2105401,Itapecuru Mirim,MA,2008,56241
2105401,Itapecuru Mirim,MA,2009,56810
2105401,Itapecuru Mirim,MA,2011,63024
2105401,Itapecuru Mirim,MA,2012,63907
2105401,Itapecuru Mirim,MA,2013,64951
2105401,Itapecuru Mirim,MA,2014,65713
2105401,Itapecuru Mirim,MA,2015,66433
2105401,Itapecuru Mirim,MA,2016,67104
2105401,Itapecuru Mirim,MA,2017,67726
2105401,Itapecuru Mirim,MA,2018,67673
2105401,Itapecuru Mirim,MA,2019,68203
2105401,Itapecuru Mirim,MA,2020,68723
2105401,Itapecuru Mirim,MA,2021,69233
2105401,Itapecuru Mirim,MA,2024,62269
2105401,Itapecuru Mirim,MA,2025,62264
2105427,Itinga do Maranhão,MA,2001,24084
2105427,Itinga do Maranhão,MA,2002,24832
2105427,Itinga do Maranhão,MA,2003,25623
2105427,Itinga do Maranhão,MA,2004,27283
2105427,Itinga do Maranhão,MA,2005,28202
2105427,Itinga do Maranhão,MA,2006,29114
2105427,Itinga do Maranhão,MA,2008,25866
2105427,Itinga do Maranhão,MA,2009,26125
2105427,Itinga do Maranhão,MA,2011,24997
2105427,Itinga do Maranhão,MA,2012,25125
2105427,Itinga do Maranhão,MA,2013,25269
2105427,Itinga do Maranhão,MA,2014,25357
2105427,Itinga do Maranhão,MA,2015,25440
2105427,Itinga do Maranhão,MA,2016,25518
2105427,Itinga do Maranhão,MA,2017,25589
2105427,Itinga do Maranhão,MA,2018,25932
2105427,Itinga do Maranhão,MA,2019,26000
2105427,Itinga do Maranhão,MA,2020,26068
2105427,Itinga do Maranhão,MA,2021,26134
2105427,Itinga do Maranhão,MA,2024,22934
2105427,Itinga do Maranhão,MA,2025,22896
2105450,Jatobá,MA,2001,4907
2105450,Jatobá,MA,2002,4820
2105450,Jatobá,MA,2003,4711
2105450,Jatobá,MA,2004,4482
2105450,Jatobá,MA,2005,4356
2105450,Jatobá,MA,2006,4230
2105450,Jatobá,MA,2008,8557
2105450,Jatobá,MA,2009,8909
2105450,Jatobá,MA,2011,8793
2105450,Jatobá,MA,2012,9051
2105450,Jatobá,MA,2013,9360
2105450,Jatobá,MA,2014,9596
2105450,Jatobá,MA,2015,9819
2105450,Jatobá,MA,2016,10027
2105450,Jatobá,MA,2017,10221
2105450,Jatobá,MA,2018,9993
2105450,Jatobá,MA,2019,10153
2105450,Jatobá,MA,2020,10310
2105450,Jatobá,MA,2021,10464
2105450,Jatobá,MA,2024,7610
2105450,Jatobá,MA,2025,7593
2105476,Jenipapo dos Vieiras,MA,2001,10099
2105476,Jenipapo dos Vieiras,MA,2002,10241
2105476,Jenipapo dos Vieiras,MA,2003,14020
2105476,Jenipapo dos Vieiras,MA,2004,14348
2105476,Jenipapo dos Vieiras,MA,2005,14535
2105476,Jenipapo dos Vieiras,MA,2006,14719
2105476,Jenipapo dos Vieiras,MA,2008,15270
2105476,Jenipapo dos Vieiras,MA,2009,15438
2105476,Jenipapo dos Vieiras,MA,2011,15589
2105476,Jenipapo dos Vieiras,MA,2012,15733
2105476,Jenipapo dos Vieiras,MA,2013,15899
2105476,Jenipapo dos Vieiras,MA,2014,16015
2105476,Jenipapo dos Vieiras,MA,2015,16124
2105476,Jenipapo dos Vieiras,MA,2016,16226
2105476,Jenipapo dos Vieiras,MA,2017,16321
2105476,Jenipapo dos Vieiras,MA,2018,16432
2105476,Jenipapo dos Vieiras,MA,2019,16515
2105476,Jenipapo dos Vieiras,MA,2020,17040
2105476,Jenipapo dos Vieiras,MA,2021,17123
2105476,Jenipapo dos Vieiras,MA,2024,17499
2105476,Jenipapo dos Vieiras,MA,2025,17529
2105609,Joselândia,MA,2001,14551
2105609,Joselândia,MA,2002,14471
2105609,Joselândia,MA,2003,14406
2105609,Joselândia,MA,2004,14271
2105609,Joselândia,MA,2005,14197
2105609,Joselândia,MA,2006,14123
2105609,Joselândia,MA,2008,16054
2105609,Joselândia,MA,2009,16188
2105609,Joselândia,MA,2011,15626
2105609,Joselândia,MA,2012,15688
2105609,Joselândia,MA,2013,15755
2105609,Joselândia,MA,2014,15792
2105609,Joselândia,MA,2015,15827
2105609,Joselândia,MA,2016,15861
2105609,Joselândia,MA,2017,15891
2105609,Joselândia,MA,2018,16136
2105609,Joselândia,MA,2019,16168
2105609,Joselândia,MA,2020,16198
2105609,Joselândia,MA,2021,16228
2105609,Joselândia,MA,2024,15235
2105609,Joselândia,MA,2025,15227
2105500,João Lisboa,MA,2001,24732
2105500,João Lisboa,MA,2002,24836
2105500,João Lisboa,MA,2003,21448
2105500,João Lisboa,MA,2004,21647
2105500,João Lisboa,MA,2005,21757
2105500,João Lisboa,MA,2006,21866
2105500,João Lisboa,MA,2008,20482
2105500,João Lisboa,MA,2009,20395
2105500,João Lisboa,MA,2011,23641
2105500,João Lisboa,MA,2012,23561
2105500,João Lisboa,MA,2013,23450
2105500,João Lisboa,MA,2014,23338
2105500,João Lisboa,MA,2015,23232
2105500,João Lisboa,MA,2016,23133
2105500,João Lisboa,MA,2017,23042
2105500,João Lisboa,MA,2018,23696
2105500,João Lisboa,MA,2019,23632
2105500,João Lisboa,MA,2020,23740
2105500,João Lisboa,MA,2021,23677
2105500,João Lisboa,MA,2024,25287
2105500,João Lisboa,MA,2025,25311
2105658,Junco do Maranhão,MA,2001,5720
2105658,Junco do Maranhão,MA,2002,5804
2105658,Junco do Maranhão,MA,2003,5929
2105658,Junco do Maranhão,MA,2004,6193
2105658,Junco do Maranhão,MA,2005,6339
2105658,Junco do Maranhão,MA,2006,6484
2105658,Junco do Maranhão,MA,2008,4101
2105658,Junco do Maranhão,MA,2009,3950
2105658,Junco do Maranhão,MA,2011,3904
2105658,Junco do Maranhão,MA,2012,3792
2105658,Junco do Maranhão,MA,2013,3653
2105658,Junco do Maranhão,MA,2014,3539
2105658,Junco do Maranhão,MA,2015,3431
2105658,Junco do Maranhão,MA,2016,3330
2105658,Junco do Maranhão,MA,2017,3237
2105658,Junco do Maranhão,MA,2018,3506
2105658,Junco do Maranhão,MA,2019,3432
2105658,Junco do Maranhão,MA,2020,4392
2105658,Junco do Maranhão,MA,2021,4334
2105658,Junco do Maranhão,MA,2024,5275
2105658,Junco do Maranhão,MA,2025,5282
2105906,Lago Verde,MA,2001,14014
2105906,Lago Verde,MA,2002,14029
2105906,Lago Verde,MA,2003,14036
2105906,Lago Verde,MA,2004,14053
2105906,Lago Verde,MA,2005,14062
2105906,Lago Verde,MA,2006,14071
2105906,Lago Verde,MA,2008,15014
2105906,Lago Verde,MA,2009,15103
2105906,Lago Verde,MA,2011,15520
2105906,Lago Verde,MA,2012,15624
2105906,Lago Verde,MA,2013,15742
2105906,Lago Verde,MA,2014,15820
2105906,Lago Verde,MA,2015,15893
2105906,Lago Verde,MA,2016,15962
2105906,Lago Verde,MA,2017,16025
2105906,Lago Verde,MA,2018,16199
2105906,Lago Verde,MA,2019,16257
2105906,Lago Verde,MA,2020,16314
2105906,Lago Verde,MA,2021,16369
2105906,Lago Verde,MA,2024,15077
2105906,Lago Verde,MA,2025,15069
2105708,Lago da Pedra,MA,2001,40732
2105708,Lago da Pedra,MA,2002,40962
2105708,Lago da Pedra,MA,2003,41221
2105708,Lago da Pedra,MA,2004,41764
2105708,Lago da Pedra,MA,2005,42064
2105708,Lago da Pedra,MA,2006,42362
2105708,Lago da Pedra,MA,2008,43947
2105708,Lago da Pedra,MA,2009,44272
2105708,Lago da Pedra,MA,2011,46701
2105708,Lago da Pedra,MA,2012,47298
2105708,Lago da Pedra,MA,2013,48002
2105708,Lago da Pedra,MA,2014,48511
2105708,Lago da Pedra,MA,2015,48992
2105708,Lago da Pedra,MA,2016,49440
2105708,Lago da Pedra,MA,2017,49856
2105708,Lago da Pedra,MA,2018,49911
2105708,Lago da Pedra,MA,2019,50266
2105708,Lago da Pedra,MA,2020,50616
2105708,Lago da Pedra,MA,2021,50959
2105708,Lago da Pedra,MA,2024,45875
2105708,Lago da Pedra,MA,2025,45865
2105807,Lago do Junco,MA,2001,9790
2105807,Lago do Junco,MA,2002,9770
2105807,Lago do Junco,MA,2003,9741
2105807,Lago do Junco,MA,2004,9680
2105807,Lago do Junco,MA,2005,9646
2105807,Lago do Junco,MA,2006,9612
2105807,Lago do Junco,MA,2008,9890
2105807,Lago do Junco,MA,2009,9888
2105807,Lago do Junco,MA,2011,10798
2105807,Lago do Junco,MA,2012,10865
2105807,Lago do Junco,MA,2013,9873
2105807,Lago do Junco,MA,2014,10565
2105807,Lago do Junco,MA,2015,10602
2105807,Lago do Junco,MA,2016,10638
2105807,Lago do Junco,MA,2017,10672
2105807,Lago do Junco,MA,2018,10808
2105807,Lago do Junco,MA,2019,10840
2105807,Lago do Junco,MA,2020,10869
2105807,Lago do Junco,MA,2021,10900
2105807,Lago do Junco,MA,2024,9700
2105807,Lago do Junco,MA,2025,9687
2105948,Lago dos Rodrigues,MA,2001,8489
2105948,Lago dos Rodrigues,MA,2002,8296
2105948,Lago dos Rodrigues,MA,2003,8227
2105948,Lago dos Rodrigues,MA,2004,8083
2105948,Lago dos Rodrigues,MA,2005,8004
2105948,Lago dos Rodrigues,MA,2006,7925
2105948,Lago dos Rodrigues,MA,2008,7993
2105948,Lago dos Rodrigues,MA,2009,7940
2105948,Lago dos Rodrigues,MA,2011,7769
2105948,Lago dos Rodrigues,MA,2012,7744
2105948,Lago dos Rodrigues,MA,2013,8775
2105948,Lago dos Rodrigues,MA,2014,8745
2105948,Lago dos Rodrigues,MA,2015,8716
2105948,Lago dos Rodrigues,MA,2016,8689
2105948,Lago dos Rodrigues,MA,2017,8664
2105948,Lago dos Rodrigues,MA,2018,8889
2105948,Lago dos Rodrigues,MA,2019,8873
2105948,Lago dos Rodrigues,MA,2020,8857
2105948,Lago dos Rodrigues,MA,2021,8841
2105948,Lago dos Rodrigues,MA,2024,8961
2105948,Lago dos Rodrigues,MA,2025,8962
2105963,Lagoa Grande do Maranhão,MA,2001,8352
2105963,Lagoa Grande do Maranhão,MA,2002,8332
2105963,Lagoa Grande do Maranhão,MA,2003,8268
2105963,Lagoa Grande do Maranhão,MA,2004,8135
2105963,Lagoa Grande do Maranhão,MA,2005,8061
2105963,Lagoa Grande do Maranhão,MA,2006,7988
2105963,Lagoa Grande do Maranhão,MA,2008,9287
2105963,Lagoa Grande do Maranhão,MA,2009,9363
2105963,Lagoa Grande do Maranhão,MA,2011,12879
2105963,Lagoa Grande do Maranhão,MA,2012,12501
2105963,Lagoa Grande do Maranhão,MA,2013,12687
2105963,Lagoa Grande do Maranhão,MA,2014,12822
2105963,Lagoa Grande do Maranhão,MA,2015,11111
2105963,Lagoa Grande do Maranhão,MA,2016,11202
2105963,Lagoa Grande do Maranhão,MA,2017,11286
2105963,Lagoa Grande do Maranhão,MA,2018,11320
2105963,Lagoa Grande do Maranhão,MA,2019,11394
2105963,Lagoa Grande do Maranhão,MA,2020,11464
2105963,Lagoa Grande do Maranhão,MA,2021,11534
2105963,Lagoa Grande do Maranhão,MA,2024,11710
2105963,Lagoa Grande do Maranhão,MA,2025,11731
2105922,Lagoa do Mato,MA,2001,9557
2105922,Lagoa do Mato,MA,2002,9648
2105922,Lagoa do Mato,MA,2003,9741
2105922,Lagoa do Mato,MA,2004,9938
2105922,Lagoa do Mato,MA,2005,10047
2105922,Lagoa do Mato,MA,2006,10155
2105922,Lagoa do Mato,MA,2008,10536
2105922,Lagoa do Mato,MA,2009,10639
2105922,Lagoa do Mato,MA,2011,10922
2105922,Lagoa do Mato,MA,2012,10955
2105922,Lagoa do Mato,MA,2013,10989
2105922,Lagoa do Mato,MA,2014,11005
2105922,Lagoa do Mato,MA,2015,11020
2105922,Lagoa do Mato,MA,2016,11034
2105922,Lagoa do Mato,MA,2017,11048
2105922,Lagoa do Mato,MA,2018,11235
2105922,Lagoa do Mato,MA,2019,11250
2105922,Lagoa do Mato,MA,2020,11265
2105922,Lagoa do Mato,MA,2021,11280
2105922,Lagoa do Mato,MA,2024,10809
2105922,Lagoa do Mato,MA,2025,10806
2105989,Lajeado Novo,MA,2001,5864
2105989,Lajeado Novo,MA,2002,5969
2105989,Lajeado Novo,MA,2003,6086
2105989,Lajeado Novo,MA,2004,6331
2105989,Lajeado Novo,MA,2005,6467
2105989,Lajeado Novo,MA,2006,6602
2105989,Lajeado Novo,MA,2008,6829
2105989,Lajeado Novo,MA,2009,6937
2105989,Lajeado Novo,MA,2011,7016
2105989,Lajeado Novo,MA,2012,7106
2105989,Lajeado Novo,MA,2013,7211
2105989,Lajeado Novo,MA,2014,7287
2105989,Lajeado Novo,MA,2015,7359
2105989,Lajeado Novo,MA,2016,7427
2105989,Lajeado Novo,MA,2017,7489
2105989,Lajeado Novo,MA,2018,7496
2105989,Lajeado Novo,MA,2019,7550
2105989,Lajeado Novo,MA,2020,7602
2105989,Lajeado Novo,MA,2021,7653
2105989,Lajeado Novo,MA,2024,7227
2105989,Lajeado Novo,MA,2025,7232
2106003,Lima Campos,MA,2001,10798
2106003,Lima Campos,MA,2002,10811
2106003,Lima Campos,MA,2003,10840
2106003,Lima Campos,MA,2004,10900
2106003,Lima Campos,MA,2005,10934
2106003,Lima Campos,MA,2006,10967
2106003,Lima Campos,MA,2008,11706
2106003,Lima Campos,MA,2009,11794
2106003,Lima Campos,MA,2011,11475
2106003,Lima Campos,MA,2012,11525
2106003,Lima Campos,MA,2013,11580
2106003,Lima Campos,MA,2014,11612
2106003,Lima Campos,MA,2015,11642
2106003,Lima Campos,MA,2016,11670
2106003,Lima Campos,MA,2017,11695
2106003,Lima Campos,MA,2018,11867
2106003,Lima Campos,MA,2019,11893
2106003,Lima Campos,MA,2020,11918
2106003,Lima Campos,MA,2021,11943
2106003,Lima Campos,MA,2024,11558
2106003,Lima Campos,MA,2025,11559
2106102,Loreto,MA,2001,9304
2106102,Loreto,MA,2002,10142
2106102,Loreto,MA,2003,10196
2106102,Loreto,MA,2004,10311
2106102,Loreto,MA,2005,10374
2106102,Loreto,MA,2006,10437
2106102,Loreto,MA,2008,10646
2106102,Loreto,MA,2009,10701
2106102,Loreto,MA,2011,11495
2106102,Loreto,MA,2012,11597
2106102,Loreto,MA,2013,11714
2106102,Loreto,MA,2014,11795
2106102,Loreto,MA,2015,11871
2106102,Loreto,MA,2016,11943
2106102,Loreto,MA,2017,12009
2106102,Loreto,MA,2018,12098
2106102,Loreto,MA,2019,12157
2106102,Loreto,MA,2020,12214
2106102,Loreto,MA,2021,12271
2106102,Loreto,MA,2024,11876
2106102,Loreto,MA,2025,11884
2106201,Luís Domingues,MA,2001,5722
2106201,Luís Domingues,MA,2002,5717
2106201,Luís Domingues,MA,2003,5714
2106201,Luís Domingues,MA,2004,5708
2106201,Luís Domingues,MA,2005,5704
2106201,Luís Domingues,MA,2006,5700
2106201,Luís Domingues,MA,2008,6884
2106201,Luís Domingues,MA,2009,6997
2106201,Luís Domingues,MA,2011,6571
2106201,Luís Domingues,MA,2012,6629
2106201,Luís Domingues,MA,2013,6697
2106201,Luís Domingues,MA,2014,6744
2106201,Luís Domingues,MA,2015,6788
2106201,Luís Domingues,MA,2016,6829
2106201,Luís Domingues,MA,2017,6867
2106201,Luís Domingues,MA,2018,6917
2106201,Luís Domingues,MA,2019,6951
2106201,Luís Domingues,MA,2020,6984
2106201,Luís Domingues,MA,2021,7016
2106201,Luís Domingues,MA,2024,7351
